time,ambientTemperature,surfTemp100mA,newsurfTemp100mA,surfTemp50mA,surfTemp30mA
27191,28.364949,28.9,28.896,28.8906,28.881
27201,28.36512,28.9,28.896,28.8906,28.881
27211,28.365291,28.9,28.896,28.8906,28.881
27221,28.365462,29,28.996,28.9906,28.981
27231,28.365633,29,28.996,28.9906,28.981
27241,28.365804,29,28.996,28.9906,28.981
27251,28.365975,29,28.996,28.9906,28.981
27261,28.366146,29,28.996,28.9906,28.981
27271,28.366317,29,28.996,28.9906,28.981
27281,28.366488,29,28.996,28.9906,28.981
27291,28.366659,29.11,29.106,29.1006,29.091
27301,28.36683,29,28.996,28.9906,28.981
27311,28.367001,29.11,29.106,29.1006,29.091
27321,28.367172,29.11,29.106,29.1006,29.091
27331,28.367343,29,28.996,28.9906,28.981
27341,28.367514,29,28.996,28.9906,28.981
27351,28.367685,29,28.996,28.9906,28.981
27361,28.367856,29.11,29.106,29.1006,29.091
27371,28.368027,29.11,29.106,29.1006,29.091
27381,28.368198,29.11,29.106,29.1006,29.091
27391,28.368369,29.11,29.106,29.1006,29.091
27401,28.36854,29.11,29.106,29.1006,29.091
27411,28.368711,29.11,29.106,29.1006,29.091
27421,28.368882,29.11,29.106,29.1006,29.091
27431,28.369053,29,28.996,28.9906,28.981
27441,28.369224,29,28.996,28.9906,28.981
27451,28.369395,29,28.996,28.9906,28.981
27461,28.369566,29.11,29.106,29.1006,29.091
27471,28.369737,29.11,29.106,29.1006,29.091
27481,28.369908,29.11,29.106,29.1006,29.091
27491,28.370079,29.11,29.106,29.1006,29.091
27501,28.37025,29.11,29.106,29.1006,29.091
27511,28.370421,29.11,29.106,29.1006,29.091
27521,28.370592,29.11,29.106,29.1006,29.091
27531,28.370763,29.11,29.106,29.1006,29.091
27541,28.370934,29.11,29.106,29.1006,29.091
27551,28.371105,29.11,29.106,29.1006,29.091
27561,28.371276,29.11,29.106,29.1006,29.091
27571,28.371447,29.11,29.106,29.1006,29.091
27581,28.371618,29.11,29.106,29.1006,29.091
27591,28.371789,29.11,29.106,29.1006,29.091
27601,28.37196,29.21,29.206,29.2006,29.191
27611,28.372131,29.21,29.206,29.2006,29.191
27621,28.372302,29.21,29.206,29.2006,29.191
27631,28.372473,29.21,29.206,29.2006,29.191
27641,28.372644,29.21,29.206,29.2006,29.191
27651,28.372815,29.21,29.206,29.2006,29.191
27661,28.372986,29.21,29.206,29.2006,29.191
27671,28.373157,29.21,29.206,29.2006,29.191
27681,28.373328,29.11,29.106,29.1006,29.091
27691,28.373499,29.21,29.206,29.2006,29.191
27701,28.37367,29.21,29.206,29.2006,29.191
27711,28.373841,29.21,29.206,29.2006,29.191
27721,28.374012,29.21,29.206,29.2006,29.191
27731,28.374183,29.21,29.206,29.2006,29.191
27741,28.374354,29.21,29.206,29.2006,29.191
27751,28.374525,29.21,29.206,29.2006,29.191
27761,28.374696,29.21,29.206,29.2006,29.191
27771,28.374867,29.21,29.206,29.2006,29.191
27781,28.375038,29.21,29.206,29.2006,29.191
27791,28.375209,29.21,29.206,29.2006,29.191
27801,28.37538,29.21,29.206,29.2006,29.191
27811,28.375551,29.21,29.206,29.2006,29.191
27821,28.375722,29.11,29.106,29.1006,29.091
27831,28.375893,29.21,29.206,29.2006,29.191
27841,28.376064,29.11,29.106,29.1006,29.091
27851,28.376235,29.21,29.206,29.2006,29.191
27861,28.376406,29.11,29.106,29.1006,29.091
27871,28.376577,29.11,29.106,29.1006,29.091
27881,28.376748,29.11,29.106,29.1006,29.091
27891,28.376919,29.11,29.106,29.1006,29.091
27901,28.37709,29.11,29.106,29.1006,29.091
27911,28.377261,29.11,29.106,29.1006,29.091
27921,28.377432,29.11,29.106,29.1006,29.091
27931,28.377603,29,28.996,28.9906,28.981
27941,28.377774,29.11,29.106,29.1006,29.091
27951,28.377945,29.11,29.106,29.1006,29.091
27961,28.378116,29.11,29.106,29.1006,29.091
27971,28.378287,29.11,29.106,29.1006,29.091
27981,28.378458,29.11,29.106,29.1006,29.091
27991,28.378629,29.21,29.206,29.2006,29.191
28001,28.3788,29.11,29.106,29.1006,29.091
28011,28.378971,29.21,29.206,29.2006,29.191
28021,28.379142,29.11,29.106,29.1006,29.091
28031,28.379313,29.11,29.106,29.1006,29.091
28041,28.379484,29.11,29.106,29.1006,29.091
28051,28.379655,29.11,29.106,29.1006,29.091
28061,28.379826,29.11,29.106,29.1006,29.091
28071,28.379997,29.11,29.106,29.1006,29.091
28081,28.380168,29.11,29.106,29.1006,29.091
28091,28.380339,29.11,29.106,29.1006,29.091
28101,28.38051,29.11,29.106,29.1006,29.091
28111,28.380681,29.11,29.106,29.1006,29.091
28121,28.380852,29.11,29.106,29.1006,29.091
28131,28.381023,29.11,29.106,29.1006,29.091
28141,28.381194,29.11,29.106,29.1006,29.091
28151,28.381365,29.11,29.106,29.1006,29.091
28161,28.381536,29.11,29.106,29.1006,29.091
28171,28.381707,29.11,29.106,29.1006,29.091
28181,28.381878,29.11,29.106,29.1006,29.091
28191,28.382049,29.11,29.106,29.1006,29.091
28201,28.38222,29.11,29.106,29.1006,29.091
28211,28.382391,29.11,29.106,29.1006,29.091
28221,28.382562,29.11,29.106,29.1006,29.091
28231,28.382733,29.11,29.106,29.1006,29.091
28241,28.382904,29.11,29.106,29.1006,29.091
28251,28.383075,29.11,29.106,29.1006,29.091
28261,28.383246,29.11,29.106,29.1006,29.091
28271,28.383417,29.11,29.106,29.1006,29.091
28281,28.383588,29.11,29.106,29.1006,29.091
28291,28.383759,29.11,29.106,29.1006,29.091
28301,28.38393,29.11,29.106,29.1006,29.091
28311,28.384101,29.21,29.206,29.2006,29.191
28321,28.384272,29.21,29.206,29.2006,29.191
28331,28.384443,29.11,29.106,29.1006,29.091
28341,28.384614,29.11,29.106,29.1006,29.091
28351,28.384785,29.11,29.106,29.1006,29.091
28361,28.384956,29.21,29.206,29.2006,29.191
28371,28.385127,29.21,29.206,29.2006,29.191
28381,28.385298,29.21,29.206,29.2006,29.191
28391,28.385469,29.11,29.106,29.1006,29.091
28401,28.38564,29.11,29.106,29.1006,29.091
28411,28.385811,29.11,29.106,29.1006,29.091
28421,28.385982,29.21,29.206,29.2006,29.191
28431,28.386153,29.11,29.106,29.1006,29.091
28441,28.386324,29.11,29.106,29.1006,29.091
28451,28.386495,29.11,29.106,29.1006,29.091
28461,28.386666,29.21,29.206,29.2006,29.191
28471,28.386837,29.21,29.206,29.2006,29.191
28481,28.387008,29.21,29.206,29.2006,29.191
28491,28.387179,29.21,29.206,29.2006,29.191
28501,28.38735,29.21,29.206,29.2006,29.191
28511,28.387521,29.21,29.206,29.2006,29.191
28521,28.387692,29.31,29.306,29.3006,29.291
28531,28.387863,29.31,29.306,29.3006,29.291
28541,28.388034,29.31,29.306,29.3006,29.291
28551,28.388205,29.31,29.306,29.3006,29.291
28561,28.388376,29.31,29.306,29.3006,29.291
28571,28.388547,29.31,29.306,29.3006,29.291
28581,28.388718,29.31,29.306,29.3006,29.291
28591,28.388889,29.31,29.306,29.3006,29.291
28601,28.38906,29.31,29.306,29.3006,29.291
28611,28.389231,29.31,29.306,29.3006,29.291
28621,28.389402,29.31,29.306,29.3006,29.291
28631,28.389573,29.31,29.306,29.3006,29.291
28641,28.389744,29.31,29.306,29.3006,29.291
28651,28.389915,29.31,29.306,29.3006,29.291
28661,28.390086,29.31,29.306,29.3006,29.291
28671,28.390257,29.21,29.206,29.2006,29.191
28681,28.390428,29.21,29.206,29.2006,29.191
28691,28.390599,29.21,29.206,29.2006,29.191
28701,28.39077,29.21,29.206,29.2006,29.191
28711,28.390941,29.21,29.206,29.2006,29.191
28721,28.391112,29.21,29.206,29.2006,29.191
28731,28.391283,29.21,29.206,29.2006,29.191
28741,28.391454,29.21,29.206,29.2006,29.191
28751,28.391625,29.21,29.206,29.2006,29.191
28761,28.391796,29.21,29.206,29.2006,29.191
28771,28.391967,29.31,29.306,29.3006,29.291
28781,28.392138,29.31,29.306,29.3006,29.291
28791,28.392309,29.31,29.306,29.3006,29.291
28801,28.39248,29.31,29.306,29.3006,29.291
28811,28.392651,29.31,29.306,29.3006,29.291
28821,28.392822,29.31,29.306,29.3006,29.291
28831,28.392993,29.31,29.306,29.3006,29.291
28841,28.393164,29.42,29.416,29.4106,29.401
28851,28.393335,29.42,29.416,29.4106,29.401
28861,28.393506,29.31,29.306,29.3006,29.291
28871,28.393677,29.31,29.306,29.3006,29.291
28881,28.393848,29.31,29.306,29.3006,29.291
28891,28.394019,29.31,29.306,29.3006,29.291
28901,28.39419,29.31,29.306,29.3006,29.291
28911,28.394361,29.31,29.306,29.3006,29.291
28921,28.394532,29.31,29.306,29.3006,29.291
28931,28.394703,29.42,29.416,29.4106,29.401
28941,28.394874,29.42,29.416,29.4106,29.401
28951,28.395045,29.42,29.416,29.4106,29.401
28961,28.395216,29.42,29.416,29.4106,29.401
28971,28.395387,29.42,29.416,29.4106,29.401
28981,28.395558,29.42,29.416,29.4106,29.401
28991,28.395729,29.42,29.416,29.4106,29.401
29001,28.3959,29.42,29.416,29.4106,29.401
29011,28.396071,29.42,29.416,29.4106,29.401
29021,28.396242,29.31,29.306,29.3006,29.291
29031,28.396413,29.31,29.306,29.3006,29.291
29041,28.396584,29.31,29.306,29.3006,29.291
29051,28.396755,29.31,29.306,29.3006,29.291
29061,28.396926,29.31,29.306,29.3006,29.291
29071,28.397097,29.31,29.306,29.3006,29.291
29081,28.397268,29.31,29.306,29.3006,29.291
29091,28.397439,29.31,29.306,29.3006,29.291
29101,28.39761,29.31,29.306,29.3006,29.291
29111,28.397781,29.31,29.306,29.3006,29.291
29121,28.397952,29.31,29.306,29.3006,29.291
29131,28.398123,29.31,29.306,29.3006,29.291
29141,28.398294,29.31,29.306,29.3006,29.291
29151,28.398465,29.31,29.306,29.3006,29.291
29161,28.398636,29.31,29.306,29.3006,29.291
29171,28.398807,29.42,29.416,29.4106,29.401
29181,28.398978,29.31,29.306,29.3006,29.291
29191,28.399149,29.31,29.306,29.3006,29.291
29201,28.39932,29.21,29.206,29.2006,29.191
29211,28.399491,29.31,29.306,29.3006,29.291
29221,28.399662,29.21,29.206,29.2006,29.191
29231,28.399833,29.31,29.306,29.3006,29.291
29241,28.400004,29.31,29.306,29.3006,29.291
29251,28.400175,29.31,29.306,29.3006,29.291
29261,28.400346,29.31,29.306,29.3006,29.291
29271,28.400517,29.31,29.306,29.3006,29.291
29281,28.400688,29.31,29.306,29.3006,29.291
29291,28.400859,29.31,29.306,29.3006,29.291
29301,28.40103,29.31,29.306,29.3006,29.291
29311,28.401201,29.21,29.206,29.2006,29.191
29321,28.401372,29.21,29.206,29.2006,29.191
29331,28.401543,29.31,29.306,29.3006,29.291
29341,28.401714,29.31,29.306,29.3006,29.291
29351,28.401885,29.31,29.306,29.3006,29.291
29361,28.402056,29.31,29.306,29.3006,29.291
29371,28.402227,29.31,29.306,29.3006,29.291
29381,28.402398,29.31,29.306,29.3006,29.291
29391,28.402569,29.31,29.306,29.3006,29.291
29401,28.40274,29.31,29.306,29.3006,29.291
29411,28.402911,29.31,29.306,29.3006,29.291
29421,28.403082,29.31,29.306,29.3006,29.291
29431,28.403253,29.31,29.306,29.3006,29.291
29441,28.403424,29.31,29.306,29.3006,29.291
29451,28.403595,29.31,29.306,29.3006,29.291
29461,28.403766,29.31,29.306,29.3006,29.291
29471,28.403937,29.21,29.206,29.2006,29.191
29481,28.404108,29.31,29.306,29.3006,29.291
29491,28.404279,29.31,29.306,29.3006,29.291
29501,28.40445,29.31,29.306,29.3006,29.291
29511,28.404621,29.31,29.306,29.3006,29.291
29521,28.404792,29.31,29.306,29.3006,29.291
29531,28.404963,29.31,29.306,29.3006,29.291
29541,28.405134,29.31,29.306,29.3006,29.291
29551,28.405305,29.31,29.306,29.3006,29.291
29561,28.405476,29.31,29.306,29.3006,29.291
29571,28.405647,29.21,29.206,29.2006,29.191
29581,28.405818,29.31,29.306,29.3006,29.291
29591,28.405989,29.21,29.206,29.2006,29.191
29601,28.40616,29.31,29.306,29.3006,29.291
29611,28.406331,29.31,29.306,29.3006,29.291
29621,28.406502,29.31,29.306,29.3006,29.291
29631,28.406673,29.31,29.306,29.3006,29.291
29641,28.406844,29.31,29.306,29.3006,29.291
29651,28.407015,29.31,29.306,29.3006,29.291
29661,28.407186,29.31,29.306,29.3006,29.291
29671,28.407357,29.31,29.306,29.3006,29.291
29681,28.407528,29.31,29.306,29.3006,29.291
29691,28.407699,29.31,29.306,29.3006,29.291
29701,28.40787,29.31,29.306,29.3006,29.291
29711,28.408041,29.31,29.306,29.3006,29.291
29721,28.408212,29.31,29.306,29.3006,29.291
29731,28.408383,29.42,29.416,29.4106,29.401
29741,28.408554,29.42,29.416,29.4106,29.401
29751,28.408725,29.31,29.306,29.3006,29.291
29761,28.408896,29.31,29.306,29.3006,29.291
29771,28.409067,29.31,29.306,29.3006,29.291
29781,28.409238,29.31,29.306,29.3006,29.291
29791,28.409409,29.31,29.306,29.3006,29.291
29801,28.40958,29.31,29.306,29.3006,29.291
29811,28.409751,29.42,29.416,29.4106,29.401
29821,28.409922,29.42,29.416,29.4106,29.401
29831,28.410093,29.42,29.416,29.4106,29.401
29841,28.410264,29.42,29.416,29.4106,29.401
29851,28.410435,29.42,29.416,29.4106,29.401
29861,28.410606,29.42,29.416,29.4106,29.401
29871,28.410777,29.42,29.416,29.4106,29.401
29881,28.410948,29.31,29.306,29.3006,29.291
29891,28.411119,29.42,29.416,29.4106,29.401
29901,28.41129,29.42,29.416,29.4106,29.401
29911,28.411461,29.42,29.416,29.4106,29.401
29921,28.411632,29.42,29.416,29.4106,29.401
29931,28.411803,29.42,29.416,29.4106,29.401
29941,28.411974,29.42,29.416,29.4106,29.401
29951,28.412145,29.42,29.416,29.4106,29.401
29961,28.412316,29.42,29.416,29.4106,29.401
29971,28.412487,29.42,29.416,29.4106,29.401
29981,28.412658,29.42,29.416,29.4106,29.401
29991,28.412829,29.42,29.416,29.4106,29.401
30001,28.413,29.31,29.306,29.3006,29.291
30011,28.413171,29.31,29.306,29.3006,29.291
30021,28.413342,29.31,29.306,29.3006,29.291
30031,28.413513,29.31,29.306,29.3006,29.291
30041,28.413684,29.31,29.306,29.3006,29.291
30051,28.413855,29.31,29.306,29.3006,29.291
30061,28.414026,29.31,29.306,29.3006,29.291
30071,28.414197,29.31,29.306,29.3006,29.291
30081,28.414368,29.42,29.416,29.4106,29.401
30091,28.414539,29.31,29.306,29.3006,29.291
30101,28.41471,29.31,29.306,29.3006,29.291
30111,28.414881,29.31,29.306,29.3006,29.291
30121,28.415052,29.31,29.306,29.3006,29.291
30131,28.415223,29.31,29.306,29.3006,29.291
30141,28.415394,29.31,29.306,29.3006,29.291
30151,28.415565,29.31,29.306,29.3006,29.291
30161,28.415736,29.31,29.306,29.3006,29.291
30171,28.415907,29.31,29.306,29.3006,29.291
30181,28.416078,29.31,29.306,29.3006,29.291
30191,28.416249,29.31,29.306,29.3006,29.291
30201,28.41642,29.42,29.416,29.4106,29.401
30211,28.416591,29.31,29.306,29.3006,29.291
30221,28.416762,29.31,29.306,29.3006,29.291
30231,28.416933,29.31,29.306,29.3006,29.291
30241,28.417104,29.31,29.306,29.3006,29.291
30251,28.417275,29.31,29.306,29.3006,29.291
30261,28.417446,29.31,29.306,29.3006,29.291
30271,28.417617,29.31,29.306,29.3006,29.291
30281,28.417788,29.31,29.306,29.3006,29.291
30291,28.417959,29.31,29.306,29.3006,29.291
30301,28.41813,29.31,29.306,29.3006,29.291
30311,28.418301,29.31,29.306,29.3006,29.291
30321,28.418472,29.31,29.306,29.3006,29.291
30331,28.418643,29.31,29.306,29.3006,29.291
30341,28.418814,29.31,29.306,29.3006,29.291
30351,28.418985,29.31,29.306,29.3006,29.291
30361,28.419156,29.31,29.306,29.3006,29.291
30371,28.419327,29.31,29.306,29.3006,29.291
30381,28.419498,29.31,29.306,29.3006,29.291
30391,28.419669,29.31,29.306,29.3006,29.291
30401,28.41984,29.31,29.306,29.3006,29.291
30411,28.420011,29.31,29.306,29.3006,29.291
30421,28.420182,29.31,29.306,29.3006,29.291
30431,28.420353,29.31,29.306,29.3006,29.291
30441,28.420524,29.31,29.306,29.3006,29.291
30451,28.420695,29.31,29.306,29.3006,29.291
30461,28.420866,29.31,29.306,29.3006,29.291
30471,28.421037,29.31,29.306,29.3006,29.291
30481,28.421208,29.31,29.306,29.3006,29.291
30491,28.421379,29.31,29.306,29.3006,29.291
30501,28.42155,29.31,29.306,29.3006,29.291
30511,28.421721,29.31,29.306,29.3006,29.291
30521,28.421892,29.31,29.306,29.3006,29.291
30531,28.422063,29.31,29.306,29.3006,29.291
30541,28.422234,29.31,29.306,29.3006,29.291
30551,28.422405,29.31,29.306,29.3006,29.291
30561,28.422576,29.31,29.306,29.3006,29.291
30571,28.422747,29.31,29.306,29.3006,29.291
30581,28.422918,29.31,29.306,29.3006,29.291
30591,28.423089,29.31,29.306,29.3006,29.291
30601,28.42326,29.31,29.306,29.3006,29.291
30611,28.423431,29.42,29.416,29.4106,29.401
30621,28.423602,29.42,29.416,29.4106,29.401
30631,28.423773,29.42,29.416,29.4106,29.401
30641,28.423944,29.42,29.416,29.4106,29.401
30651,28.424115,29.42,29.416,29.4106,29.401
30661,28.424286,29.42,29.416,29.4106,29.401
30671,28.424457,29.42,29.416,29.4106,29.401
30681,28.424628,29.31,29.306,29.3006,29.291
30691,28.424799,29.42,29.416,29.4106,29.401
30701,28.42497,29.31,29.306,29.3006,29.291
30711,28.425141,29.31,29.306,29.3006,29.291
30721,28.425312,29.31,29.306,29.3006,29.291
30731,28.425483,29.31,29.306,29.3006,29.291
30741,28.425654,29.31,29.306,29.3006,29.291
30751,28.425825,29.31,29.306,29.3006,29.291
30761,28.425996,29.31,29.306,29.3006,29.291
30771,28.426167,29.31,29.306,29.3006,29.291
30781,28.426338,29.21,29.206,29.2006,29.191
30791,28.426509,29.21,29.206,29.2006,29.191
30801,28.42668,29.21,29.206,29.2006,29.191
30811,28.426851,29.21,29.206,29.2006,29.191
30821,28.427022,29.21,29.206,29.2006,29.191
30831,28.427193,29.31,29.306,29.3006,29.291
30841,28.427364,29.31,29.306,29.3006,29.291
30851,28.427535,29.31,29.306,29.3006,29.291
30861,28.427706,29.31,29.306,29.3006,29.291
30871,28.427877,29.31,29.306,29.3006,29.291
30881,28.428048,29.31,29.306,29.3006,29.291
30891,28.428219,29.31,29.306,29.3006,29.291
30901,28.42839,29.31,29.306,29.3006,29.291
30911,28.428561,29.31,29.306,29.3006,29.291
30921,28.428732,29.31,29.306,29.3006,29.291
30931,28.428903,29.31,29.306,29.3006,29.291
30941,28.429074,29.21,29.206,29.2006,29.191
30951,28.429245,29.21,29.206,29.2006,29.191
30961,28.429416,29.31,29.306,29.3006,29.291
30971,28.429587,29.31,29.306,29.3006,29.291
30981,28.429758,29.31,29.306,29.3006,29.291
30991,28.429929,29.21,29.206,29.2006,29.191
31001,28.4301,29.21,29.206,29.2006,29.191
31011,28.430271,29.21,29.206,29.2006,29.191
31021,28.430442,29.21,29.206,29.2006,29.191
31031,28.430613,29.21,29.206,29.2006,29.191
31041,28.430784,29.21,29.206,29.2006,29.191
31051,28.430955,29.31,29.306,29.3006,29.291
31061,28.431126,29.31,29.306,29.3006,29.291
31071,28.431297,29.31,29.306,29.3006,29.291
31081,28.431468,29.31,29.306,29.3006,29.291
31091,28.431639,29.31,29.306,29.3006,29.291
31101,28.43181,29.31,29.306,29.3006,29.291
31111,28.431981,29.31,29.306,29.3006,29.291
31121,28.432152,29.31,29.306,29.3006,29.291
31131,28.432323,29.31,29.306,29.3006,29.291
31141,28.432494,29.21,29.206,29.2006,29.191
31151,28.432665,29.21,29.206,29.2006,29.191
31161,28.432836,29.21,29.206,29.2006,29.191
31171,28.433007,29.21,29.206,29.2006,29.191
31181,28.433178,29.21,29.206,29.2006,29.191
31191,28.433349,29.21,29.206,29.2006,29.191
31201,28.43352,29.21,29.206,29.2006,29.191
31211,28.433691,29.21,29.206,29.2006,29.191
31221,28.433862,29.21,29.206,29.2006,29.191
31231,28.434033,29.21,29.206,29.2006,29.191
31241,28.434204,29.21,29.206,29.2006,29.191
31251,28.434375,29.21,29.206,29.2006,29.191
31261,28.434546,29.21,29.206,29.2006,29.191
31271,28.434717,29.21,29.206,29.2006,29.191
31281,28.434888,29.21,29.206,29.2006,29.191
31291,28.435059,29.21,29.206,29.2006,29.191
31301,28.43523,29.21,29.206,29.2006,29.191
31311,28.435401,29.21,29.206,29.2006,29.191
31321,28.435572,29.21,29.206,29.2006,29.191
31331,28.435743,29.21,29.206,29.2006,29.191
31341,28.435914,29.21,29.206,29.2006,29.191
31351,28.436085,29.21,29.206,29.2006,29.191
31361,28.436256,29.21,29.206,29.2006,29.191
31371,28.436427,29.21,29.206,29.2006,29.191
31381,28.436598,29.21,29.206,29.2006,29.191
31391,28.436769,29.21,29.206,29.2006,29.191
31401,28.43694,29.21,29.206,29.2006,29.191
31411,28.437111,29.21,29.206,29.2006,29.191
31421,28.437282,29.21,29.206,29.2006,29.191
31431,28.437453,29.21,29.206,29.2006,29.191
31441,28.437624,29.21,29.206,29.2006,29.191
31451,28.437795,29.21,29.206,29.2006,29.191
31461,28.437966,29.21,29.206,29.2006,29.191
31471,28.438137,29.21,29.206,29.2006,29.191
31481,28.438308,29.31,29.306,29.3006,29.291
31491,28.438479,29.31,29.306,29.3006,29.291
31501,28.43865,29.31,29.306,29.3006,29.291
31511,28.438821,29.31,29.306,29.3006,29.291
31521,28.438992,29.31,29.306,29.3006,29.291
31531,28.439163,29.31,29.306,29.3006,29.291
31541,28.439334,29.21,29.206,29.2006,29.191
31551,28.439505,29.21,29.206,29.2006,29.191
31561,28.439676,29.21,29.206,29.2006,29.191
31571,28.439847,29.21,29.206,29.2006,29.191
31581,28.440018,29.21,29.206,29.2006,29.191
31591,28.440189,29.21,29.206,29.2006,29.191
31601,28.44036,29.21,29.206,29.2006,29.191
31611,28.440531,29.21,29.206,29.2006,29.191
31621,28.440702,29.21,29.206,29.2006,29.191
31631,28.440873,29.21,29.206,29.2006,29.191
31641,28.441044,29.31,29.306,29.3006,29.291
31651,28.441215,29.21,29.206,29.2006,29.191
31661,28.441386,29.21,29.206,29.2006,29.191
31671,28.441557,29.21,29.206,29.2006,29.191
31681,28.441728,29.21,29.206,29.2006,29.191
31691,28.441899,29.21,29.206,29.2006,29.191
31701,28.44207,29.21,29.206,29.2006,29.191
31711,28.442241,29.21,29.206,29.2006,29.191
31721,28.442412,29.21,29.206,29.2006,29.191
31731,28.442583,29.21,29.206,29.2006,29.191
31741,28.442754,29.21,29.206,29.2006,29.191
31751,28.442925,29.21,29.206,29.2006,29.191
31761,28.443096,29.21,29.206,29.2006,29.191
31771,28.443267,29.21,29.206,29.2006,29.191
31781,28.443438,29.21,29.206,29.2006,29.191
31791,28.443609,29.21,29.206,29.2006,29.191
31801,28.44378,29.21,29.206,29.2006,29.191
31811,28.443951,29.21,29.206,29.2006,29.191
31821,28.444122,29.21,29.206,29.2006,29.191
31831,28.444293,29.21,29.206,29.2006,29.191
31841,28.444464,29.21,29.206,29.2006,29.191
31851,28.444635,29.21,29.206,29.2006,29.191
31861,28.444806,29.21,29.206,29.2006,29.191
31871,28.444977,29.31,29.306,29.3006,29.291
31881,28.445148,29.21,29.206,29.2006,29.191
31891,28.445319,29.21,29.206,29.2006,29.191
31901,28.44549,29.21,29.206,29.2006,29.191
31911,28.445661,29.21,29.206,29.2006,29.191
31921,28.445832,29.21,29.206,29.2006,29.191
31931,28.446003,29.21,29.206,29.2006,29.191
31941,28.446174,29.21,29.206,29.2006,29.191
31951,28.446345,29.31,29.306,29.3006,29.291
31961,28.446516,29.21,29.206,29.2006,29.191
31971,28.446687,29.21,29.206,29.2006,29.191
31981,28.446858,29.21,29.206,29.2006,29.191
31991,28.447029,29.21,29.206,29.2006,29.191
32001,28.4472,29.21,29.206,29.2006,29.191
32011,28.447371,29.21,29.206,29.2006,29.191
32021,28.447542,29.21,29.206,29.2006,29.191
32031,28.447713,29.21,29.206,29.2006,29.191
32041,28.447884,29.21,29.206,29.2006,29.191
32051,28.448055,29.21,29.206,29.2006,29.191
32061,28.448226,29.21,29.206,29.2006,29.191
32071,28.448397,29.21,29.206,29.2006,29.191
32081,28.448568,29.21,29.206,29.2006,29.191
32091,28.448739,29.21,29.206,29.2006,29.191
32101,28.44891,29.21,29.206,29.2006,29.191
32111,28.449081,29.21,29.206,29.2006,29.191
32121,28.449252,29.21,29.206,29.2006,29.191
32131,28.449423,29.21,29.206,29.2006,29.191
32141,28.449594,29.21,29.206,29.2006,29.191
32151,28.449765,29.21,29.206,29.2006,29.191
32161,28.449936,29.21,29.206,29.2006,29.191
32171,28.450107,29.21,29.206,29.2006,29.191
32181,28.450278,29.21,29.206,29.2006,29.191
32191,28.450449,29.21,29.206,29.2006,29.191
32201,28.45062,29.21,29.206,29.2006,29.191
32211,28.450791,29.21,29.206,29.2006,29.191
32221,28.450962,29.21,29.206,29.2006,29.191
32231,28.451133,29.21,29.206,29.2006,29.191
32241,28.451304,29.21,29.206,29.2006,29.191
32251,28.451475,29.21,29.206,29.2006,29.191
32261,28.451646,29.21,29.206,29.2006,29.191
32271,28.451817,29.21,29.206,29.2006,29.191
32281,28.451988,29.21,29.206,29.2006,29.191
32291,28.452159,29.21,29.206,29.2006,29.191
32301,28.45233,29.21,29.206,29.2006,29.191
32311,28.452501,29.21,29.206,29.2006,29.191
32321,28.452672,29.11,29.106,29.1006,29.091
32331,28.452843,29.21,29.206,29.2006,29.191
32341,28.453014,29.21,29.206,29.2006,29.191
32351,28.453185,29.21,29.206,29.2006,29.191
32361,28.453356,29.21,29.206,29.2006,29.191
32371,28.453527,29.21,29.206,29.2006,29.191
32381,28.453698,29.21,29.206,29.2006,29.191
32391,28.453869,29.21,29.206,29.2006,29.191
32401,28.45404,29.21,29.206,29.2006,29.191
32411,28.454211,29.21,29.206,29.2006,29.191
32421,28.454382,29.21,29.206,29.2006,29.191
32431,28.454553,29.21,29.206,29.2006,29.191
32441,28.454724,29.11,29.106,29.1006,29.091
32451,28.454895,29.21,29.206,29.2006,29.191
32461,28.455066,29.21,29.206,29.2006,29.191
32471,28.455237,29.21,29.206,29.2006,29.191
32481,28.455408,29.21,29.206,29.2006,29.191
32491,28.455579,29.21,29.206,29.2006,29.191
32501,28.45575,29.21,29.206,29.2006,29.191
32511,28.455921,29.21,29.206,29.2006,29.191
32521,28.456092,29.21,29.206,29.2006,29.191
32531,28.456263,29.21,29.206,29.2006,29.191
32541,28.456434,29.21,29.206,29.2006,29.191
32551,28.456605,29.11,29.106,29.1006,29.091
32561,28.456776,29.11,29.106,29.1006,29.091
32571,28.456947,29.21,29.206,29.2006,29.191
32581,28.457118,29.21,29.206,29.2006,29.191
32591,28.457289,29.11,29.106,29.1006,29.091
32601,28.45746,29.11,29.106,29.1006,29.091
32611,28.457631,29.11,29.106,29.1006,29.091
32621,28.457802,29.21,29.206,29.2006,29.191
32631,28.457973,29.11,29.106,29.1006,29.091
32641,28.458144,29.11,29.106,29.1006,29.091
32651,28.458315,29.11,29.106,29.1006,29.091
32661,28.458486,29.11,29.106,29.1006,29.091
32671,28.458657,29.21,29.206,29.2006,29.191
32681,28.458828,29.11,29.106,29.1006,29.091
32691,28.458999,29.11,29.106,29.1006,29.091
32701,28.45917,29.11,29.106,29.1006,29.091
32711,28.459341,29.11,29.106,29.1006,29.091
32721,28.459512,29.11,29.106,29.1006,29.091
32731,28.459683,29.21,29.206,29.2006,29.191
32741,28.459854,29.11,29.106,29.1006,29.091
32751,28.460025,29.21,29.206,29.2006,29.191
32761,28.460196,29.21,29.206,29.2006,29.191
32771,28.460367,29.11,29.106,29.1006,29.091
