time,ambientTemperature,surfTemp100mA,surfTemp50mA,surfTemp30mA
14231,27.15692,27.67,27.667,27.662
14241,27.15696,27.67,27.667,27.662
14251,27.157,27.67,27.667,27.662
14261,27.15704,27.67,27.667,27.662
14271,27.15708,27.67,27.667,27.662
14281,27.15712,27.77,27.767,27.762
14291,27.15716,27.67,27.667,27.662
14301,27.1572,27.67,27.667,27.662
14311,27.15724,27.77,27.767,27.762
14321,27.15728,27.67,27.667,27.662
14331,27.15732,27.67,27.667,27.662
14341,27.15736,27.67,27.667,27.662
14351,27.1574,27.67,27.667,27.662
14361,27.15744,27.56,27.557,27.552
14371,27.15748,27.56,27.557,27.552
14381,27.15752,27.56,27.557,27.552
14391,27.15756,27.56,27.557,27.552
14401,27.1576,27.56,27.557,27.552
14411,27.15764,27.56,27.557,27.552
14421,27.15768,27.56,27.557,27.552
14431,27.15772,27.67,27.667,27.662
14441,27.15776,27.67,27.667,27.662
14451,27.1578,27.67,27.667,27.662
14461,27.15784,27.56,27.557,27.552
14471,27.15788,27.56,27.557,27.552
14481,27.15792,27.67,27.667,27.662
14491,27.15796,27.67,27.667,27.662
14501,27.158,27.67,27.667,27.662
14511,27.15804,27.67,27.667,27.662
14521,27.15808,27.56,27.557,27.552
14531,27.15812,27.56,27.557,27.552
14541,27.15816,27.56,27.557,27.552
14551,27.1582,27.56,27.557,27.552
14561,27.15824,27.67,27.667,27.662
14571,27.15828,27.77,27.767,27.762
14581,27.15832,27.67,27.667,27.662
14591,27.15836,27.67,27.667,27.662
14601,27.1584,27.56,27.557,27.552
14611,27.15844,27.67,27.667,27.662
14621,27.15848,27.56,27.557,27.552
14631,27.15852,27.56,27.557,27.552
14641,27.15856,27.56,27.557,27.552
14651,27.1586,27.67,27.667,27.662
14661,27.15864,27.67,27.667,27.662
14671,27.15868,27.67,27.667,27.662
14681,27.15872,27.77,27.767,27.762
14691,27.15876,27.67,27.667,27.662
14701,27.1588,27.67,27.667,27.662
14711,27.15884,27.67,27.667,27.662
14721,27.15888,27.77,27.767,27.762
14731,27.15892,27.77,27.767,27.762
14741,27.15896,27.67,27.667,27.662
14751,27.159,27.67,27.667,27.662
14761,27.15904,27.67,27.667,27.662
14771,27.15908,27.77,27.767,27.762
14781,27.15912,27.77,27.767,27.762
14791,27.15916,27.67,27.667,27.662
14801,27.1592,27.67,27.667,27.662
14811,27.15924,27.77,27.767,27.762
14821,27.15928,27.67,27.667,27.662
14831,27.15932,27.67,27.667,27.662
14841,27.15936,27.77,27.767,27.762
14851,27.1594,27.77,27.767,27.762
14861,27.15944,27.77,27.767,27.762
14871,27.15948,27.77,27.767,27.762
14881,27.15952,27.77,27.767,27.762
14891,27.15956,27.77,27.767,27.762
14901,27.1596,27.77,27.767,27.762
14911,27.15964,27.77,27.767,27.762
14921,27.15968,27.77,27.767,27.762
14931,27.15972,27.77,27.767,27.762
14941,27.15976,27.77,27.767,27.762
14951,27.1598,27.77,27.767,27.762
14961,27.15984,27.77,27.767,27.762
14971,27.15988,27.77,27.767,27.762
14981,27.15992,27.87,27.867,27.862
14991,27.15996,27.87,27.867,27.862
15001,27.16,27.87,27.867,27.862
15011,27.16004,27.87,27.867,27.862
15021,27.16008,27.87,27.867,27.862
15031,27.16012,27.87,27.867,27.862
15041,27.16016,27.87,27.867,27.862
15051,27.1602,27.77,27.767,27.762
15061,27.16024,27.77,27.767,27.762
15071,27.16028,27.77,27.767,27.762
15081,27.16032,27.77,27.767,27.762
15091,27.16036,27.77,27.767,27.762
15101,27.1604,27.77,27.767,27.762
15111,27.16044,27.77,27.767,27.762
15121,27.16048,27.77,27.767,27.762
15131,27.16052,27.77,27.767,27.762
15141,27.16056,27.77,27.767,27.762
15151,27.1606,27.67,27.667,27.662
15161,27.16064,27.67,27.667,27.662
15171,27.16068,27.67,27.667,27.662
15181,27.16072,27.56,27.557,27.552
15191,27.16076,27.56,27.557,27.552
15201,27.1608,27.56,27.557,27.552
15211,27.16084,27.56,27.557,27.552
15221,27.16088,27.56,27.557,27.552
15231,27.16092,27.56,27.557,27.552
15241,27.16096,27.67,27.667,27.662
15251,27.161,27.56,27.557,27.552
15261,27.16104,27.56,27.557,27.552
15271,27.16108,27.56,27.557,27.552
15281,27.16112,27.67,27.667,27.662
15291,27.16116,27.67,27.667,27.662
15301,27.1612,27.56,27.557,27.552
15311,27.16124,27.56,27.557,27.552
15321,27.16128,27.56,27.557,27.552
15331,27.16132,27.56,27.557,27.552
15341,27.16136,27.67,27.667,27.662
15351,27.1614,27.67,27.667,27.662
15361,27.16144,27.67,27.667,27.662
15371,27.16148,27.56,27.557,27.552
15381,27.16152,27.56,27.557,27.552
15391,27.16156,27.56,27.557,27.552
15401,27.1616,27.67,27.667,27.662
15411,27.16164,27.67,27.667,27.662
15421,27.16168,27.67,27.667,27.662
15431,27.16172,27.77,27.767,27.762
15441,27.16176,27.77,27.767,27.762
15451,27.1618,27.77,27.767,27.762
15461,27.16184,27.77,27.767,27.762
15471,27.16188,27.77,27.767,27.762
15481,27.16192,27.67,27.667,27.662
15491,27.16196,27.67,27.667,27.662
15501,27.162,27.67,27.667,27.662
15511,27.16204,27.67,27.667,27.662
15521,27.16208,27.56,27.557,27.552
15531,27.16212,27.56,27.557,27.552
15541,27.16216,27.56,27.557,27.552
15551,27.1622,27.67,27.667,27.662
15561,27.16224,27.77,27.767,27.762
15571,27.16228,27.87,27.867,27.862
15581,27.16232,27.87,27.867,27.862
15591,27.16236,27.87,27.867,27.862
15601,27.1624,27.77,27.767,27.762
15611,27.16244,27.87,27.867,27.862
15621,27.16248,27.77,27.767,27.762
15631,27.16252,27.77,27.767,27.762
15641,27.16256,27.67,27.667,27.662
15651,27.1626,27.67,27.667,27.662
15661,27.16264,27.56,27.557,27.552
15671,27.16268,27.56,27.557,27.552
15681,27.16272,27.56,27.557,27.552
15691,27.16276,27.56,27.557,27.552
15701,27.1628,27.56,27.557,27.552
15711,27.16284,27.67,27.667,27.662
15721,27.16288,27.67,27.667,27.662
15731,27.16292,27.67,27.667,27.662
15741,27.16296,27.56,27.557,27.552
15751,27.163,27.56,27.557,27.552
15761,27.16304,27.46,27.457,27.452
15771,27.16308,27.46,27.457,27.452
15781,27.16312,27.56,27.557,27.552
15791,27.16316,27.56,27.557,27.552
15801,27.1632,27.67,27.667,27.662
15811,27.16324,27.56,27.557,27.552
15821,27.16328,27.67,27.667,27.662
15831,27.16332,27.46,27.457,27.452
15841,27.16336,27.46,27.457,27.452
15851,27.1634,27.56,27.557,27.552
15861,27.16344,27.56,27.557,27.552
15871,27.16348,27.67,27.667,27.662
15881,27.16352,27.67,27.667,27.662
15891,27.16356,27.67,27.667,27.662
15901,27.1636,27.67,27.667,27.662
15911,27.16364,27.67,27.667,27.662
15921,27.16368,27.56,27.557,27.552
15931,27.16372,27.56,27.557,27.552
15941,27.16376,27.56,27.557,27.552
15951,27.1638,27.56,27.557,27.552
15961,27.16384,27.56,27.557,27.552
15971,27.16388,27.46,27.457,27.452
15981,27.16392,27.56,27.557,27.552
15991,27.16396,27.56,27.557,27.552
16001,27.164,27.56,27.557,27.552
16011,27.16404,27.56,27.557,27.552
16021,27.16408,27.67,27.667,27.662
16031,27.16412,27.56,27.557,27.552
16041,27.16416,27.56,27.557,27.552
16051,27.1642,27.56,27.557,27.552
16061,27.16424,27.56,27.557,27.552
16071,27.16428,27.67,27.667,27.662
16081,27.16432,27.56,27.557,27.552
16091,27.16436,27.56,27.557,27.552
16101,27.1644,27.67,27.667,27.662
16111,27.16444,27.77,27.767,27.762
16121,27.16448,27.77,27.767,27.762
16131,27.16452,27.67,27.667,27.662
16141,27.16456,27.67,27.667,27.662
16151,27.1646,27.67,27.667,27.662
16161,27.16464,27.77,27.767,27.762
16171,27.16468,27.77,27.767,27.762
16181,27.16472,27.67,27.667,27.662
16191,27.16476,27.67,27.667,27.662
16201,27.1648,27.56,27.557,27.552
16211,27.16484,27.56,27.557,27.552
16221,27.16488,27.46,27.457,27.452
16231,27.16492,27.46,27.457,27.452
16241,27.16496,27.46,27.457,27.452
16251,27.165,27.46,27.457,27.452
16261,27.16504,27.56,27.557,27.552
16271,27.16508,27.56,27.557,27.552
16281,27.16512,27.56,27.557,27.552
16291,27.16516,27.56,27.557,27.552
16301,27.1652,27.56,27.557,27.552
16311,27.16524,27.46,27.457,27.452
16321,27.16528,27.46,27.457,27.452
16331,27.16532,27.36,27.357,27.352
16341,27.16536,27.36,27.357,27.352
16351,27.1654,27.46,27.457,27.452
16361,27.16544,27.56,27.557,27.552
16371,27.16548,27.56,27.557,27.552
16381,27.16552,27.56,27.557,27.552
16391,27.16556,27.46,27.457,27.452
16401,27.1656,27.56,27.557,27.552
16411,27.16564,27.46,27.457,27.452
16421,27.16568,27.46,27.457,27.452
16431,27.16572,27.46,27.457,27.452
16441,27.16576,27.46,27.457,27.452
16451,27.1658,27.46,27.457,27.452
16461,27.16584,27.46,27.457,27.452
16471,27.16588,27.36,27.357,27.352
16481,27.16592,27.36,27.357,27.352
16491,27.16596,27.36,27.357,27.352
16501,27.166,27.36,27.357,27.352
16511,27.16604,27.36,27.357,27.352
16521,27.16608,27.46,27.457,27.452
16531,27.16612,27.46,27.457,27.452
16541,27.16616,27.46,27.457,27.452
16551,27.1662,27.56,27.557,27.552
16561,27.16624,27.56,27.557,27.552
16571,27.16628,27.56,27.557,27.552
16581,27.16632,27.56,27.557,27.552
16591,27.16636,27.56,27.557,27.552
16601,27.1664,27.56,27.557,27.552
16611,27.16644,27.56,27.557,27.552
16621,27.16648,27.56,27.557,27.552
16631,27.16652,27.56,27.557,27.552
16641,27.16656,27.56,27.557,27.552
16651,27.1666,27.46,27.457,27.452
16661,27.16664,27.46,27.457,27.452
16671,27.16668,27.46,27.457,27.452
16681,27.16672,27.56,27.557,27.552
16691,27.16676,27.56,27.557,27.552
16701,27.1668,27.46,27.457,27.452
16711,27.16684,27.56,27.557,27.552
16721,27.16688,27.56,27.557,27.552
16731,27.16692,27.56,27.557,27.552
16741,27.16696,27.56,27.557,27.552
16751,27.167,27.56,27.557,27.552
16761,27.16704,27.56,27.557,27.552
16771,27.16708,27.56,27.557,27.552
16781,27.16712,27.67,27.667,27.662
16791,27.16716,27.67,27.667,27.662
16801,27.1672,27.77,27.767,27.762
16811,27.16724,27.67,27.667,27.662
16821,27.16728,27.56,27.557,27.552
16831,27.16732,27.56,27.557,27.552
16841,27.16736,27.56,27.557,27.552
16851,27.1674,27.56,27.557,27.552
16861,27.16744,27.46,27.457,27.452
16871,27.16748,27.46,27.457,27.452
16881,27.16752,27.46,27.457,27.452
16891,27.16756,27.46,27.457,27.452
16901,27.1676,27.56,27.557,27.552
16911,27.16764,27.56,27.557,27.552
16921,27.16768,27.56,27.557,27.552
16931,27.16772,27.56,27.557,27.552
16941,27.16776,27.67,27.667,27.662
16951,27.1678,27.56,27.557,27.552
16961,27.16784,27.56,27.557,27.552
16971,27.16788,27.56,27.557,27.552
16981,27.16792,27.56,27.557,27.552
16991,27.16796,27.56,27.557,27.552
17001,27.168,27.56,27.557,27.552
17011,27.16804,27.56,27.557,27.552
17021,27.16808,27.46,27.457,27.452
17031,27.16812,27.56,27.557,27.552
17041,27.16816,27.56,27.557,27.552
17051,27.1682,27.56,27.557,27.552
17061,27.16824,27.56,27.557,27.552
17071,27.16828,27.46,27.457,27.452
17081,27.16832,27.46,27.457,27.452
17091,27.16836,27.46,27.457,27.452
17101,27.1684,27.46,27.457,27.452
17111,27.16844,27.56,27.557,27.552
17121,27.16848,27.56,27.557,27.552
17131,27.16852,27.46,27.457,27.452
17141,27.16856,27.46,27.457,27.452
17151,27.1686,27.46,27.457,27.452
17161,27.16864,27.46,27.457,27.452
17171,27.16868,27.46,27.457,27.452
17181,27.16872,27.46,27.457,27.452
17191,27.16876,27.46,27.457,27.452
17201,27.1688,27.46,27.457,27.452
17211,27.16884,27.56,27.557,27.552
17221,27.16888,27.46,27.457,27.452
17231,27.16892,27.46,27.457,27.452
17241,27.16896,27.46,27.457,27.452
17251,27.169,27.56,27.557,27.552
17261,27.16904,27.67,27.667,27.662
17271,27.16908,27.56,27.557,27.552
17281,27.16912,27.56,27.557,27.552
17291,27.16916,27.46,27.457,27.452
17301,27.1692,27.46,27.457,27.452
17311,27.16924,27.46,27.457,27.452
17321,27.16928,27.36,27.357,27.352
17331,27.16932,27.36,27.357,27.352
17341,27.16936,27.46,27.457,27.452
17351,27.1694,27.46,27.457,27.452
17361,27.16944,27.46,27.457,27.452
17371,27.16948,27.46,27.457,27.452
17381,27.16952,27.46,27.457,27.452
17391,27.16956,27.36,27.357,27.352
17401,27.1696,27.36,27.357,27.352
17411,27.16964,27.46,27.457,27.452
17421,27.16968,27.46,27.457,27.452
17431,27.16972,27.56,27.557,27.552
17441,27.16976,27.56,27.557,27.552
17451,27.1698,27.56,27.557,27.552
17461,27.16984,27.46,27.457,27.452
17471,27.16988,27.46,27.457,27.452
17481,27.16992,27.46,27.457,27.452
17491,27.16996,27.46,27.457,27.452
17501,27.17,27.56,27.557,27.552
17511,27.17004,27.56,27.557,27.552
17521,27.17008,27.56,27.557,27.552
17531,27.17012,27.56,27.557,27.552
17541,27.17016,27.67,27.667,27.662
17551,27.1702,27.56,27.557,27.552
17561,27.17024,27.56,27.557,27.552
17571,27.17028,27.56,27.557,27.552
17581,27.17032,27.56,27.557,27.552
17591,27.17036,27.67,27.667,27.662
17601,27.1704,27.67,27.667,27.662
17611,27.17044,27.56,27.557,27.552
17621,27.17048,27.56,27.557,27.552
17631,27.17052,27.56,27.557,27.552
17641,27.17056,27.56,27.557,27.552
17651,27.1706,27.56,27.557,27.552
17661,27.17064,27.56,27.557,27.552
17671,27.17068,27.56,27.557,27.552
17681,27.17072,27.56,27.557,27.552
17691,27.17076,27.56,27.557,27.552
17701,27.1708,27.56,27.557,27.552
17711,27.17084,27.56,27.557,27.552
17721,27.17088,27.56,27.557,27.552
17731,27.17092,27.56,27.557,27.552
17741,27.17096,27.67,27.667,27.662
17751,27.171,27.77,27.767,27.762
17761,27.17104,27.67,27.667,27.662
17771,27.17108,27.67,27.667,27.662
17781,27.17112,27.56,27.557,27.552
17791,27.17116,27.56,27.557,27.552
17801,27.1712,27.56,27.557,27.552
17811,27.17124,27.46,27.457,27.452
17821,27.17128,27.46,27.457,27.452
17831,27.17132,27.46,27.457,27.452
17841,27.17136,27.56,27.557,27.552
17851,27.1714,27.56,27.557,27.552
17861,27.17144,27.56,27.557,27.552
17871,27.17148,27.56,27.557,27.552
17881,27.17152,27.56,27.557,27.552
17891,27.17156,27.56,27.557,27.552
17901,27.1716,27.56,27.557,27.552
17911,27.17164,27.56,27.557,27.552
17921,27.17168,27.67,27.667,27.662
17931,27.17172,27.67,27.667,27.662
17941,27.17176,27.67,27.667,27.662
17951,27.1718,27.77,27.767,27.762
17961,27.17184,27.77,27.767,27.762
17971,27.17188,27.67,27.667,27.662
17981,27.17192,27.56,27.557,27.552
17991,27.17196,27.56,27.557,27.552
18001,27.172,27.56,27.557,27.552
18011,27.17204,27.46,27.457,27.452
18021,27.17208,27.46,27.457,27.452
18031,27.17212,27.46,27.457,27.452
18041,27.17216,27.46,27.457,27.452
18051,27.1722,27.46,27.457,27.452
18061,27.17224,27.46,27.457,27.452
18071,27.17228,27.56,27.557,27.552
18081,27.17232,27.56,27.557,27.552
18091,27.17236,27.56,27.557,27.552
18101,27.1724,27.46,27.457,27.452
18111,27.17244,27.46,27.457,27.452
18121,27.17248,27.46,27.457,27.452
18131,27.17252,27.46,27.457,27.452
18141,27.17256,27.46,27.457,27.452
18151,27.1726,27.46,27.457,27.452
18161,27.17264,27.46,27.457,27.452
18171,27.17268,27.46,27.457,27.452
18181,27.17272,27.46,27.457,27.452
18191,27.17276,27.46,27.457,27.452
18201,27.1728,27.46,27.457,27.452
18211,27.17284,27.46,27.457,27.452
18221,27.17288,27.36,27.357,27.352
18231,27.17292,27.46,27.457,27.452
18241,27.17296,27.46,27.457,27.452
18251,27.173,27.56,27.557,27.552
18261,27.17304,27.56,27.557,27.552
18271,27.17308,27.46,27.457,27.452
18281,27.17312,27.46,27.457,27.452
18291,27.17316,27.46,27.457,27.452
18301,27.1732,27.36,27.357,27.352
18311,27.17324,27.36,27.357,27.352
18321,27.17328,27.36,27.357,27.352
18331,27.17332,27.36,27.357,27.352
18341,27.17336,27.36,27.357,27.352
18351,27.1734,27.36,27.357,27.352
18361,27.17344,27.36,27.357,27.352
18371,27.17348,27.36,27.357,27.352
18381,27.17352,27.36,27.357,27.352
18391,27.17356,27.36,27.357,27.352
18401,27.1736,27.36,27.357,27.352
18411,27.17364,27.36,27.357,27.352
18421,27.17368,27.46,27.457,27.452
18431,27.17372,27.56,27.557,27.552
18441,27.17376,27.67,27.667,27.662
18451,27.1738,27.77,27.767,27.762
18461,27.17384,27.77,27.767,27.762
18471,27.17388,27.77,27.767,27.762
18481,27.17392,27.67,27.667,27.662
18491,27.17396,27.67,27.667,27.662
18501,27.174,27.67,27.667,27.662
18511,27.17404,27.67,27.667,27.662
18521,27.17408,27.67,27.667,27.662
18531,27.17412,27.56,27.557,27.552
18541,27.17416,27.67,27.667,27.662
18551,27.1742,27.67,27.667,27.662
18561,27.17424,27.56,27.557,27.552
18571,27.17428,27.56,27.557,27.552
18581,27.17432,27.56,27.557,27.552
18591,27.17436,27.46,27.457,27.452
18601,27.1744,27.46,27.457,27.452
18611,27.17444,27.46,27.457,27.452
18621,27.17448,27.46,27.457,27.452
18631,27.17452,27.46,27.457,27.452
18641,27.17456,27.46,27.457,27.452
18651,27.1746,27.46,27.457,27.452
18661,27.17464,27.46,27.457,27.452
18671,27.17468,27.46,27.457,27.452
18681,27.17472,27.46,27.457,27.452
18691,27.17476,27.46,27.457,27.452
18701,27.1748,27.46,27.457,27.452
18711,27.17484,27.56,27.557,27.552
18721,27.17488,27.56,27.557,27.552
18731,27.17492,27.56,27.557,27.552
18741,27.17496,27.56,27.557,27.552
18751,27.175,27.56,27.557,27.552
18761,27.17504,27.67,27.667,27.662
18771,27.17508,27.67,27.667,27.662
18781,27.17512,27.56,27.557,27.552
18791,27.17516,27.56,27.557,27.552
18801,27.1752,27.56,27.557,27.552
18811,27.17524,27.56,27.557,27.552
18821,27.17528,27.56,27.557,27.552
18831,27.17532,27.56,27.557,27.552
18841,27.17536,27.46,27.457,27.452
18851,27.1754,27.56,27.557,27.552
18861,27.17544,27.67,27.667,27.662
18871,27.17548,27.67,27.667,27.662
18881,27.17552,27.67,27.667,27.662
18891,27.17556,27.77,27.767,27.762
18901,27.1756,27.77,27.767,27.762
18911,27.17564,27.77,27.767,27.762
18921,27.17568,27.77,27.767,27.762
18931,27.17572,27.67,27.667,27.662
18941,27.17576,27.77,27.767,27.762
18951,27.1758,27.67,27.667,27.662
18961,27.17584,27.67,27.667,27.662
18971,27.17588,27.77,27.767,27.762
18981,27.17592,27.77,27.767,27.762
18991,27.17596,27.77,27.767,27.762
19001,27.176,27.77,27.767,27.762
19011,27.17604,27.77,27.767,27.762
19021,27.17608,27.87,27.867,27.862
19031,27.17612,27.77,27.767,27.762
19041,27.17616,27.77,27.767,27.762
19051,27.1762,27.77,27.767,27.762
19061,27.17624,27.77,27.767,27.762
19071,27.17628,27.77,27.767,27.762
19081,27.17632,27.77,27.767,27.762
19091,27.17636,27.77,27.767,27.762
19101,27.1764,27.87,27.867,27.862
19111,27.17644,27.87,27.867,27.862
19121,27.17648,27.87,27.867,27.862
19131,27.17652,27.87,27.867,27.862
19141,27.17656,27.87,27.867,27.862
19151,27.1766,27.87,27.867,27.862
19161,27.17664,27.87,27.867,27.862
19171,27.17668,27.87,27.867,27.862
19181,27.17672,27.87,27.867,27.862
19191,27.17676,27.87,27.867,27.862
19201,27.1768,27.77,27.767,27.762
19211,27.17684,27.87,27.867,27.862
19221,27.17688,27.87,27.867,27.862
19231,27.17692,27.77,27.767,27.762
19241,27.17696,27.77,27.767,27.762
19251,27.177,27.77,27.767,27.762
19261,27.17704,27.77,27.767,27.762
19271,27.17708,27.77,27.767,27.762
19281,27.17712,27.77,27.767,27.762
19291,27.17716,27.87,27.867,27.862
19301,27.1772,27.87,27.867,27.862
19311,27.17724,27.77,27.767,27.762
19321,27.17728,27.77,27.767,27.762
19331,27.17732,27.77,27.767,27.762
19341,27.17736,27.77,27.767,27.762
19351,27.1774,27.87,27.867,27.862
19361,27.17744,27.87,27.867,27.862
19371,27.17748,27.87,27.867,27.862
19381,27.17752,27.87,27.867,27.862
19391,27.17756,27.77,27.767,27.762
19401,27.1776,27.87,27.867,27.862
19411,27.17764,27.87,27.867,27.862
19421,27.17768,27.77,27.767,27.762
19431,27.17772,27.77,27.767,27.762
19441,27.17776,27.77,27.767,27.762
19451,27.1778,27.77,27.767,27.762
19461,27.17784,27.77,27.767,27.762
19471,27.17788,27.77,27.767,27.762
19481,27.17792,27.77,27.767,27.762
19491,27.17796,27.77,27.767,27.762
19501,27.178,27.77,27.767,27.762
19511,27.17804,27.77,27.767,27.762
19521,27.17808,27.77,27.767,27.762
19531,27.17812,27.77,27.767,27.762
19541,27.17816,27.77,27.767,27.762
19551,27.1782,27.77,27.767,27.762
19561,27.17824,27.87,27.867,27.862
19571,27.17828,27.87,27.867,27.862
19581,27.17832,27.87,27.867,27.862
19591,27.17836,27.87,27.867,27.862
19601,27.1784,27.77,27.767,27.762
19611,27.17844,27.77,27.767,27.762
19621,27.17848,27.87,27.867,27.862
19631,27.17852,27.87,27.867,27.862
19641,27.17856,27.87,27.867,27.862
19651,27.1786,27.87,27.867,27.862
19661,27.17864,27.87,27.867,27.862
19671,27.17868,27.87,27.867,27.862
19681,27.17872,27.87,27.867,27.862
19691,27.17876,27.87,27.867,27.862
19701,27.1788,27.87,27.867,27.862
19711,27.17884,27.87,27.867,27.862
19721,27.17888,27.87,27.867,27.862
19731,27.17892,27.87,27.867,27.862
19741,27.17896,27.87,27.867,27.862
19751,27.179,27.87,27.867,27.862
19761,27.17904,27.87,27.867,27.862
19771,27.17908,27.87,27.867,27.862
19781,27.17912,27.77,27.767,27.762
19791,27.17916,27.77,27.767,27.762
19801,27.1792,27.77,27.767,27.762
19811,27.17924,27.77,27.767,27.762
19821,27.17928,27.87,27.867,27.862
19831,27.17932,27.87,27.867,27.862
19841,27.17936,27.87,27.867,27.862
19851,27.1794,27.87,27.867,27.862
19861,27.17944,27.87,27.867,27.862
19871,27.17948,27.87,27.867,27.862
19881,27.17952,27.87,27.867,27.862
19891,27.17956,27.77,27.767,27.762
19901,27.1796,27.77,27.767,27.762
19911,27.17964,27.87,27.867,27.862
19921,27.17968,27.87,27.867,27.862
19931,27.17972,27.87,27.867,27.862
19941,27.17976,27.87,27.867,27.862
19951,27.1798,27.87,27.867,27.862
19961,27.17984,27.77,27.767,27.762
19971,27.17988,27.77,27.767,27.762
19981,27.17992,27.87,27.867,27.862
19991,27.17996,27.87,27.867,27.862
20001,27.18,27.87,27.867,27.862
20011,27.18004,27.77,27.767,27.762
20021,27.18008,27.77,27.767,27.762
20031,27.18012,27.77,27.767,27.762
20041,27.18016,27.77,27.767,27.762
20051,27.1802,27.77,27.767,27.762
20061,27.18024,27.77,27.767,27.762
20071,27.18028,27.77,27.767,27.762
20081,27.18032,27.77,27.767,27.762
20091,27.18036,27.77,27.767,27.762
20101,27.1804,27.77,27.767,27.762
20111,27.18044,27.77,27.767,27.762
20121,27.18048,27.77,27.767,27.762
20131,27.18052,27.77,27.767,27.762
20141,27.18056,27.77,27.767,27.762
20151,27.1806,27.77,27.767,27.762
20161,27.18064,27.77,27.767,27.762
20171,27.18068,27.77,27.767,27.762
20181,27.18072,27.77,27.767,27.762
20191,27.18076,27.77,27.767,27.762
20201,27.1808,27.77,27.767,27.762
20211,27.18084,27.77,27.767,27.762
20221,27.18088,27.77,27.767,27.762
20231,27.18092,27.77,27.767,27.762
20241,27.18096,27.77,27.767,27.762
20251,27.181,27.87,27.867,27.862
20261,27.18104,27.87,27.867,27.862
20271,27.18108,27.87,27.867,27.862
20281,27.18112,27.77,27.767,27.762
20291,27.18116,27.77,27.767,27.762
20301,27.1812,27.87,27.867,27.862
20311,27.18124,27.87,27.867,27.862
20321,27.18128,27.87,27.867,27.862
20331,27.18132,27.87,27.867,27.862
20341,27.18136,27.87,27.867,27.862
20351,27.1814,27.87,27.867,27.862
20361,27.18144,27.97,27.967,27.962
20371,27.18148,27.87,27.867,27.862
20381,27.18152,27.87,27.867,27.862
20391,27.18156,27.87,27.867,27.862
20401,27.1816,27.87,27.867,27.862
20411,27.18164,27.87,27.867,27.862
20421,27.18168,27.87,27.867,27.862
20431,27.18172,27.87,27.867,27.862
20441,27.18176,27.87,27.867,27.862
20451,27.1818,27.87,27.867,27.862
20461,27.18184,27.87,27.867,27.862
20471,27.18188,27.87,27.867,27.862
20481,27.18192,27.87,27.867,27.862
20491,27.18196,27.87,27.867,27.862
20501,27.182,27.87,27.867,27.862
20511,27.18204,27.87,27.867,27.862
20521,27.18208,27.87,27.867,27.862
20531,27.18212,27.87,27.867,27.862
20541,27.18216,27.87,27.867,27.862
20551,27.1822,27.87,27.867,27.862
20561,27.18224,27.87,27.867,27.862
20571,27.18228,27.87,27.867,27.862
20581,27.18232,27.87,27.867,27.862
20591,27.18236,27.87,27.867,27.862
20601,27.1824,27.87,27.867,27.862
20611,27.18244,27.87,27.867,27.862
20621,27.18248,27.87,27.867,27.862
20631,27.18252,27.87,27.867,27.862
20641,27.18256,27.87,27.867,27.862
20651,27.1826,27.87,27.867,27.862
20661,27.18264,27.97,27.967,27.962
20671,27.18268,27.97,27.967,27.962
20681,27.18272,27.97,27.967,27.962
20691,27.18276,27.97,27.967,27.962
20701,27.1828,27.87,27.867,27.862
20711,27.18284,27.97,27.967,27.962
20721,27.18288,27.97,27.967,27.962
20731,27.18292,27.87,27.867,27.862
20741,27.18296,27.87,27.867,27.862
20751,27.183,27.87,27.867,27.862
20761,27.18304,27.87,27.867,27.862
20771,27.18308,27.97,27.967,27.962
20781,27.18312,27.87,27.867,27.862
20791,27.18316,27.87,27.867,27.862
20801,27.1832,27.87,27.867,27.862
20811,27.18324,27.87,27.867,27.862
20821,27.18328,27.87,27.867,27.862
20831,27.18332,27.87,27.867,27.862
20841,27.18336,27.87,27.867,27.862
20851,27.1834,27.87,27.867,27.862
20861,27.18344,27.87,27.867,27.862
20871,27.18348,27.87,27.867,27.862
20881,27.18352,27.97,27.967,27.962
20891,27.18356,27.97,27.967,27.962
20901,27.1836,27.87,27.867,27.862
20911,27.18364,27.87,27.867,27.862
20921,27.18368,27.87,27.867,27.862
20931,27.18372,27.87,27.867,27.862
20941,27.18376,27.87,27.867,27.862
20951,27.1838,27.87,27.867,27.862
20961,27.18384,27.87,27.867,27.862
20971,27.18388,27.97,27.967,27.962
20981,27.18392,27.97,27.967,27.962
20991,27.18396,27.87,27.867,27.862
21001,27.184,27.87,27.867,27.862
21011,27.18404,27.87,27.867,27.862
21021,27.18408,27.87,27.867,27.862
21031,27.18412,27.77,27.767,27.762
21041,27.18416,27.87,27.867,27.862
21051,27.1842,27.87,27.867,27.862
21061,27.18424,27.87,27.867,27.862
21071,27.18428,27.87,27.867,27.862
21081,27.18432,27.87,27.867,27.862
21091,27.18436,27.87,27.867,27.862
21101,27.1844,27.87,27.867,27.862
21111,27.18444,27.87,27.867,27.862
21121,27.18448,27.87,27.867,27.862
21131,27.18452,27.87,27.867,27.862
21141,27.18456,27.87,27.867,27.862
21151,27.1846,27.87,27.867,27.862
21161,27.18464,27.87,27.867,27.862
21171,27.18468,27.87,27.867,27.862
21181,27.18472,27.87,27.867,27.862
21191,27.18476,27.87,27.867,27.862
21201,27.1848,27.87,27.867,27.862
21211,27.18484,27.87,27.867,27.862
