time,ambientTemperature,surfTemp100mA,surfTemp50mA,surfTemp30mA
23251,28.1065,29.73,29.72686,29.72359
23261,28.10652,29.62,29.61686,29.61359
23271,28.10654,29.73,29.72686,29.72359
23281,28.10656,29.62,29.61686,29.61359
23291,28.10658,29.62,29.61686,29.61359
23301,28.1066,29.62,29.61686,29.61359
23311,28.10662,29.62,29.61686,29.61359
23321,28.10664,29.62,29.61686,29.61359
23331,28.10666,29.62,29.61686,29.61359
23341,28.10668,29.62,29.61686,29.61359
23351,28.1067,29.62,29.61686,29.61359
23361,28.10672,29.62,29.61686,29.61359
23371,28.10674,29.62,29.61686,29.61359
23381,28.10676,29.62,29.61686,29.61359
23391,28.10678,29.62,29.61686,29.61359
23401,28.1068,29.62,29.61686,29.61359
23411,28.10682,29.62,29.61686,29.61359
23421,28.10684,29.62,29.61686,29.61359
23431,28.10686,29.62,29.61686,29.61359
23441,28.10688,29.62,29.61686,29.61359
23451,28.1069,29.62,29.61686,29.61359
23461,28.10692,29.62,29.61686,29.61359
23471,28.10694,29.62,29.61686,29.61359
23481,28.10696,29.62,29.61686,29.61359
23491,28.10698,29.62,29.61686,29.61359
23501,28.107,29.62,29.61686,29.61359
23511,28.10702,29.62,29.61686,29.61359
23521,28.10704,29.62,29.61686,29.61359
23531,28.10706,29.62,29.61686,29.61359
23541,28.10708,29.62,29.61686,29.61359
23551,28.1071,29.62,29.61686,29.61359
23561,28.10712,29.62,29.61686,29.61359
23571,28.10714,29.62,29.61686,29.61359
23581,28.10716,29.62,29.61686,29.61359
23591,28.10718,29.62,29.61686,29.61359
23601,28.1072,29.62,29.61686,29.61359
23611,28.10722,29.62,29.61686,29.61359
23621,28.10724,29.62,29.61686,29.61359
23631,28.10726,29.62,29.61686,29.61359
23641,28.10728,29.62,29.61686,29.61359
23651,28.1073,29.62,29.61686,29.61359
23661,28.10732,29.62,29.61686,29.61359
23671,28.10734,29.62,29.61686,29.61359
23681,28.10736,29.62,29.61686,29.61359
23691,28.10738,29.62,29.61686,29.61359
23701,28.1074,29.62,29.61686,29.61359
23711,28.10742,29.62,29.61686,29.61359
23721,28.10744,29.62,29.61686,29.61359
23731,28.10746,29.62,29.61686,29.61359
23741,28.10748,29.62,29.61686,29.61359
23751,28.1075,29.62,29.61686,29.61359
23761,28.10752,29.62,29.61686,29.61359
23771,28.10754,29.62,29.61686,29.61359
23781,28.10756,29.62,29.61686,29.61359
23791,28.10758,29.62,29.61686,29.61359
23801,28.1076,29.62,29.61686,29.61359
23811,28.10762,29.62,29.61686,29.61359
23821,28.10764,29.62,29.61686,29.61359
23831,28.10766,29.62,29.61686,29.61359
23841,28.10768,29.62,29.61686,29.61359
23851,28.1077,29.62,29.61686,29.61359
23861,28.10772,29.62,29.61686,29.61359
23871,28.10774,29.62,29.61686,29.61359
23881,28.10776,29.62,29.61686,29.61359
23891,28.10778,29.62,29.61686,29.61359
23901,28.1078,29.62,29.61686,29.61359
23911,28.10782,29.62,29.61686,29.61359
23921,28.10784,29.62,29.61686,29.61359
23931,28.10786,29.62,29.61686,29.61359
23941,28.10788,29.62,29.61686,29.61359
23951,28.1079,29.62,29.61686,29.61359
23961,28.10792,29.62,29.61686,29.61359
23971,28.10794,29.62,29.61686,29.61359
23981,28.10796,29.62,29.61686,29.61359
23991,28.10798,29.62,29.61686,29.61359
24001,28.108,29.62,29.61686,29.61359
24011,28.10802,29.62,29.61686,29.61359
24021,28.10804,29.62,29.61686,29.61359
24031,28.10806,29.62,29.61686,29.61359
24041,28.10808,29.62,29.61686,29.61359
24051,28.1081,29.62,29.61686,29.61359
24061,28.10812,29.62,29.61686,29.61359
24071,28.10814,29.62,29.61686,29.61359
24081,28.10816,29.62,29.61686,29.61359
24091,28.10818,29.62,29.61686,29.61359
24101,28.1082,29.62,29.61686,29.61359
24111,28.10822,29.62,29.61686,29.61359
24121,28.10824,29.62,29.61686,29.61359
24131,28.10826,29.62,29.61686,29.61359
24141,28.10828,29.62,29.61686,29.61359
24151,28.1083,29.62,29.61686,29.61359
24161,28.10832,29.62,29.61686,29.61359
24171,28.10834,29.62,29.61686,29.61359
24181,28.10836,29.62,29.61686,29.61359
24191,28.10838,29.62,29.61686,29.61359
24201,28.1084,29.62,29.61686,29.61359
24211,28.10842,29.52,29.51686,29.51359
24221,28.10844,29.62,29.61686,29.61359
24231,28.10846,29.62,29.61686,29.61359
24241,28.10848,29.62,29.61686,29.61359
24251,28.1085,29.62,29.61686,29.61359
24261,28.10852,29.62,29.61686,29.61359
24271,28.10854,29.62,29.61686,29.61359
24281,28.10856,29.62,29.61686,29.61359
24291,28.10858,29.62,29.61686,29.61359
24301,28.1086,29.62,29.61686,29.61359
24311,28.10862,29.62,29.61686,29.61359
24321,28.10864,29.62,29.61686,29.61359
24331,28.10866,29.62,29.61686,29.61359
24341,28.10868,29.62,29.61686,29.61359
24351,28.1087,29.62,29.61686,29.61359
24361,28.10872,29.62,29.61686,29.61359
24371,28.10874,29.62,29.61686,29.61359
24381,28.10876,29.62,29.61686,29.61359
24391,28.10878,29.62,29.61686,29.61359
24401,28.1088,29.62,29.61686,29.61359
24411,28.10882,29.62,29.61686,29.61359
24421,28.10884,29.62,29.61686,29.61359
24431,28.10886,29.62,29.61686,29.61359
24441,28.10888,29.62,29.61686,29.61359
24451,28.1089,29.62,29.61686,29.61359
24461,28.10892,29.62,29.61686,29.61359
24471,28.10894,29.62,29.61686,29.61359
24481,28.10896,29.62,29.61686,29.61359
24491,28.10898,29.62,29.61686,29.61359
24501,28.109,29.62,29.61686,29.61359
24511,28.10902,29.62,29.61686,29.61359
24521,28.10904,29.62,29.61686,29.61359
24531,28.10906,29.52,29.51686,29.51359
24541,28.10908,29.62,29.61686,29.61359
24551,28.1091,29.62,29.61686,29.61359
24561,28.10912,29.62,29.61686,29.61359
24571,28.10914,29.62,29.61686,29.61359
24581,28.10916,29.62,29.61686,29.61359
24591,28.10918,29.62,29.61686,29.61359
24601,28.1092,29.62,29.61686,29.61359
24611,28.10922,29.62,29.61686,29.61359
24621,28.10924,29.62,29.61686,29.61359
24631,28.10926,29.62,29.61686,29.61359
24641,28.10928,29.62,29.61686,29.61359
24651,28.1093,29.62,29.61686,29.61359
24661,28.10932,29.62,29.61686,29.61359
24671,28.10934,29.62,29.61686,29.61359
24681,28.10936,29.62,29.61686,29.61359
24691,28.10938,29.62,29.61686,29.61359
24701,28.1094,29.52,29.51686,29.51359
24711,28.10942,29.62,29.61686,29.61359
24721,28.10944,29.52,29.51686,29.51359
24731,28.10946,29.62,29.61686,29.61359
24741,28.10948,29.62,29.61686,29.61359
24751,28.1095,29.62,29.61686,29.61359
24761,28.10952,29.62,29.61686,29.61359
24771,28.10954,29.62,29.61686,29.61359
24781,28.10956,29.52,29.51686,29.51359
24791,28.10958,29.52,29.51686,29.51359
24801,28.1096,29.52,29.51686,29.51359
24811,28.10962,29.52,29.51686,29.51359
24821,28.10964,29.52,29.51686,29.51359
24831,28.10966,29.52,29.51686,29.51359
24841,28.10968,29.52,29.51686,29.51359
24851,28.1097,29.62,29.61686,29.61359
24861,28.10972,29.52,29.51686,29.51359
24871,28.10974,29.52,29.51686,29.51359
24881,28.10976,29.52,29.51686,29.51359
24891,28.10978,29.52,29.51686,29.51359
24901,28.1098,29.52,29.51686,29.51359
24911,28.10982,29.52,29.51686,29.51359
24921,28.10984,29.52,29.51686,29.51359
24931,28.10986,29.52,29.51686,29.51359
24941,28.10988,29.52,29.51686,29.51359
24951,28.1099,29.52,29.51686,29.51359
24961,28.10992,29.52,29.51686,29.51359
24971,28.10994,29.52,29.51686,29.51359
24981,28.10996,29.52,29.51686,29.51359
24991,28.10998,29.52,29.51686,29.51359
25001,28.11,29.52,29.51686,29.51359
25011,28.11002,29.62,29.61686,29.61359
25021,28.11004,29.62,29.61686,29.61359
25031,28.11006,29.52,29.51686,29.51359
25041,28.11008,29.62,29.61686,29.61359
25051,28.1101,29.62,29.61686,29.61359
25061,28.11012,29.62,29.61686,29.61359
25071,28.11014,29.62,29.61686,29.61359
25081,28.11016,29.62,29.61686,29.61359
25091,28.11018,29.52,29.51686,29.51359
25101,28.1102,29.62,29.61686,29.61359
25111,28.11022,29.62,29.61686,29.61359
25121,28.11024,29.62,29.61686,29.61359
25131,28.11026,29.62,29.61686,29.61359
25141,28.11028,29.62,29.61686,29.61359
25151,28.1103,29.62,29.61686,29.61359
25161,28.11032,29.62,29.61686,29.61359
25171,28.11034,29.62,29.61686,29.61359
25181,28.11036,29.62,29.61686,29.61359
25191,28.11038,29.62,29.61686,29.61359
25201,28.1104,29.62,29.61686,29.61359
25211,28.11042,29.62,29.61686,29.61359
25221,28.11044,29.62,29.61686,29.61359
25231,28.11046,29.62,29.61686,29.61359
25241,28.11048,29.62,29.61686,29.61359
25251,28.1105,29.62,29.61686,29.61359
25261,28.11052,29.62,29.61686,29.61359
25271,28.11054,29.62,29.61686,29.61359
25281,28.11056,29.62,29.61686,29.61359
25291,28.11058,29.62,29.61686,29.61359
25301,28.1106,29.62,29.61686,29.61359
25311,28.11062,29.62,29.61686,29.61359
25321,28.11064,29.62,29.61686,29.61359
25331,28.11066,29.62,29.61686,29.61359
25341,28.11068,29.62,29.61686,29.61359
25351,28.1107,29.62,29.61686,29.61359
25361,28.11072,29.62,29.61686,29.61359
25371,28.11074,29.52,29.51686,29.51359
25381,28.11076,29.52,29.51686,29.51359
25391,28.11078,29.52,29.51686,29.51359
25401,28.1108,29.52,29.51686,29.51359
25411,28.11082,29.52,29.51686,29.51359
25421,28.11084,29.52,29.51686,29.51359
25431,28.11086,29.52,29.51686,29.51359
25441,28.11088,29.52,29.51686,29.51359
25451,28.1109,29.52,29.51686,29.51359
25461,28.11092,29.52,29.51686,29.51359
25471,28.11094,29.52,29.51686,29.51359
25481,28.11096,29.52,29.51686,29.51359
25491,28.11098,29.52,29.51686,29.51359
25501,28.111,29.52,29.51686,29.51359
25511,28.11102,29.52,29.51686,29.51359
25521,28.11104,29.52,29.51686,29.51359
25531,28.11106,29.52,29.51686,29.51359
25541,28.11108,29.52,29.51686,29.51359
25551,28.1111,29.52,29.51686,29.51359
25561,28.11112,29.52,29.51686,29.51359
25571,28.11114,29.52,29.51686,29.51359
25581,28.11116,29.52,29.51686,29.51359
25591,28.11118,29.52,29.51686,29.51359
25601,28.1112,29.52,29.51686,29.51359
25611,28.11122,29.52,29.51686,29.51359
25621,28.11124,29.52,29.51686,29.51359
25631,28.11126,29.52,29.51686,29.51359
25641,28.11128,29.52,29.51686,29.51359
25651,28.1113,29.52,29.51686,29.51359
25661,28.11132,29.52,29.51686,29.51359
25671,28.11134,29.52,29.51686,29.51359
25681,28.11136,29.52,29.51686,29.51359
25691,28.11138,29.52,29.51686,29.51359
25701,28.1114,29.52,29.51686,29.51359
25711,28.11142,29.52,29.51686,29.51359
25721,28.11144,29.52,29.51686,29.51359
25731,28.11146,29.52,29.51686,29.51359
25741,28.11148,29.52,29.51686,29.51359
25751,28.1115,29.52,29.51686,29.51359
25761,28.11152,29.52,29.51686,29.51359
25771,28.11154,29.52,29.51686,29.51359
25781,28.11156,29.52,29.51686,29.51359
25791,28.11158,29.52,29.51686,29.51359
25801,28.1116,29.52,29.51686,29.51359
25811,28.11162,29.52,29.51686,29.51359
25821,28.11164,29.52,29.51686,29.51359
25831,28.11166,29.52,29.51686,29.51359
25841,28.11168,29.52,29.51686,29.51359
25851,28.1117,29.52,29.51686,29.51359
25861,28.11172,29.52,29.51686,29.51359
25871,28.11174,29.52,29.51686,29.51359
25881,28.11176,29.52,29.51686,29.51359
25891,28.11178,29.52,29.51686,29.51359
25901,28.1118,29.52,29.51686,29.51359
25911,28.11182,29.52,29.51686,29.51359
25921,28.11184,29.52,29.51686,29.51359
25931,28.11186,29.52,29.51686,29.51359
25941,28.11188,29.52,29.51686,29.51359
25951,28.1119,29.52,29.51686,29.51359
25961,28.11192,29.52,29.51686,29.51359
25971,28.11194,29.52,29.51686,29.51359
25981,28.11196,29.52,29.51686,29.51359
25991,28.11198,29.52,29.51686,29.51359
26001,28.112,29.52,29.51686,29.51359
26011,28.11202,29.52,29.51686,29.51359
26021,28.11204,29.52,29.51686,29.51359
26031,28.11206,29.52,29.51686,29.51359
26041,28.11208,29.52,29.51686,29.51359
26051,28.1121,29.52,29.51686,29.51359
26061,28.11212,29.52,29.51686,29.51359
26071,28.11214,29.52,29.51686,29.51359
26081,28.11216,29.52,29.51686,29.51359
26091,28.11218,29.62,29.61686,29.61359
26101,28.1122,29.62,29.61686,29.61359
26111,28.11222,29.52,29.51686,29.51359
26121,28.11224,29.62,29.61686,29.61359
26131,28.11226,29.62,29.61686,29.61359
26141,28.11228,29.62,29.61686,29.61359
26151,28.1123,29.62,29.61686,29.61359
26161,28.11232,29.62,29.61686,29.61359
26171,28.11234,29.62,29.61686,29.61359
26181,28.11236,29.62,29.61686,29.61359
26191,28.11238,29.62,29.61686,29.61359
26201,28.1124,29.62,29.61686,29.61359
26211,28.11242,29.62,29.61686,29.61359
26221,28.11244,29.62,29.61686,29.61359
26231,28.11246,29.62,29.61686,29.61359
26241,28.11248,29.62,29.61686,29.61359
26251,28.1125,29.52,29.51686,29.51359
26261,28.11252,29.52,29.51686,29.51359
26271,28.11254,29.62,29.61686,29.61359
26281,28.11256,29.62,29.61686,29.61359
26291,28.11258,29.62,29.61686,29.61359
26301,28.1126,29.62,29.61686,29.61359
26311,28.11262,29.62,29.61686,29.61359
26321,28.11264,29.62,29.61686,29.61359
26331,28.11266,29.62,29.61686,29.61359
26341,28.11268,29.62,29.61686,29.61359
26351,28.1127,29.62,29.61686,29.61359
26361,28.11272,29.62,29.61686,29.61359
26371,28.11274,29.62,29.61686,29.61359
26381,28.11276,29.62,29.61686,29.61359
26391,28.11278,29.62,29.61686,29.61359
26401,28.1128,29.62,29.61686,29.61359
26411,28.11282,29.62,29.61686,29.61359
26421,28.11284,29.62,29.61686,29.61359
26431,28.11286,29.62,29.61686,29.61359
26441,28.11288,29.62,29.61686,29.61359
26451,28.1129,29.62,29.61686,29.61359
26461,28.11292,29.62,29.61686,29.61359
26471,28.11294,29.62,29.61686,29.61359
26481,28.11296,29.62,29.61686,29.61359
26491,28.11298,29.62,29.61686,29.61359
26501,28.113,29.62,29.61686,29.61359
26511,28.11302,29.62,29.61686,29.61359
26521,28.11304,29.62,29.61686,29.61359
26531,28.11306,29.62,29.61686,29.61359
26541,28.11308,29.62,29.61686,29.61359
26551,28.1131,29.62,29.61686,29.61359
26561,28.11312,29.62,29.61686,29.61359
26571,28.11314,29.62,29.61686,29.61359
26581,28.11316,29.62,29.61686,29.61359
26591,28.11318,29.62,29.61686,29.61359
26601,28.1132,29.62,29.61686,29.61359
26611,28.11322,29.62,29.61686,29.61359
26621,28.11324,29.62,29.61686,29.61359
26631,28.11326,29.62,29.61686,29.61359
26641,28.11328,29.62,29.61686,29.61359
26651,28.1133,29.62,29.61686,29.61359
26661,28.11332,29.62,29.61686,29.61359
26671,28.11334,29.62,29.61686,29.61359
26681,28.11336,29.62,29.61686,29.61359
26691,28.11338,29.62,29.61686,29.61359
26701,28.1134,29.62,29.61686,29.61359
26711,28.11342,29.62,29.61686,29.61359
26721,28.11344,29.62,29.61686,29.61359
26731,28.11346,29.62,29.61686,29.61359
26741,28.11348,29.62,29.61686,29.61359
26751,28.1135,29.62,29.61686,29.61359
26761,28.11352,29.62,29.61686,29.61359
26771,28.11354,29.62,29.61686,29.61359
26781,28.11356,29.62,29.61686,29.61359
26791,28.11358,29.62,29.61686,29.61359
26801,28.1136,29.62,29.61686,29.61359
26811,28.11362,29.62,29.61686,29.61359
26821,28.11364,29.62,29.61686,29.61359
26831,28.11366,29.62,29.61686,29.61359
26841,28.11368,29.62,29.61686,29.61359
26851,28.1137,29.62,29.61686,29.61359
26861,28.11372,29.62,29.61686,29.61359
26871,28.11374,29.62,29.61686,29.61359
26881,28.11376,29.62,29.61686,29.61359
26891,28.11378,29.62,29.61686,29.61359
26901,28.1138,29.62,29.61686,29.61359
26911,28.11382,29.62,29.61686,29.61359
26921,28.11384,29.62,29.61686,29.61359
26931,28.11386,29.62,29.61686,29.61359
26941,28.11388,29.62,29.61686,29.61359
26951,28.1139,29.62,29.61686,29.61359
26961,28.11392,29.62,29.61686,29.61359
26971,28.11394,29.62,29.61686,29.61359
26981,28.11396,29.62,29.61686,29.61359
26991,28.11398,29.62,29.61686,29.61359
27001,28.114,29.62,29.61686,29.61359
27011,28.11402,29.62,29.61686,29.61359
27021,28.11404,29.62,29.61686,29.61359
27031,28.11406,29.62,29.61686,29.61359
27041,28.11408,29.62,29.61686,29.61359
27051,28.1141,29.62,29.61686,29.61359
27061,28.11412,29.52,29.51686,29.51359
27071,28.11414,29.52,29.51686,29.51359
27081,28.11416,29.52,29.51686,29.51359
27091,28.11418,29.52,29.51686,29.51359
27101,28.1142,29.52,29.51686,29.51359
27111,28.11422,29.52,29.51686,29.51359
27121,28.11424,29.52,29.51686,29.51359
27131,28.11426,29.52,29.51686,29.51359
27141,28.11428,29.52,29.51686,29.51359
27151,28.1143,29.52,29.51686,29.51359
27161,28.11432,29.52,29.51686,29.51359
27171,28.11434,29.52,29.51686,29.51359
27181,28.11436,29.52,29.51686,29.51359
27191,28.11438,29.52,29.51686,29.51359
27201,28.1144,29.52,29.51686,29.51359
27211,28.11442,29.52,29.51686,29.51359
27221,28.11444,29.52,29.51686,29.51359
27231,28.11446,29.52,29.51686,29.51359
27241,28.11448,29.52,29.51686,29.51359
27251,28.1145,29.52,29.51686,29.51359
27261,28.11452,29.52,29.51686,29.51359
27271,28.11454,29.52,29.51686,29.51359
27281,28.11456,29.52,29.51686,29.51359
27291,28.11458,29.52,29.51686,29.51359
27301,28.1146,29.52,29.51686,29.51359
27311,28.11462,29.52,29.51686,29.51359
27321,28.11464,29.52,29.51686,29.51359
27331,28.11466,29.52,29.51686,29.51359
27341,28.11468,29.52,29.51686,29.51359
27351,28.1147,29.52,29.51686,29.51359
27361,28.11472,29.52,29.51686,29.51359
27371,28.11474,29.52,29.51686,29.51359
27381,28.11476,29.52,29.51686,29.51359
27391,28.11478,29.52,29.51686,29.51359
27401,28.1148,29.52,29.51686,29.51359
27411,28.11482,29.52,29.51686,29.51359
27421,28.11484,29.52,29.51686,29.51359
27431,28.11486,29.52,29.51686,29.51359
27441,28.11488,29.52,29.51686,29.51359
27451,28.1149,29.52,29.51686,29.51359
27461,28.11492,29.52,29.51686,29.51359
27471,28.11494,29.52,29.51686,29.51359
27481,28.11496,29.62,29.61686,29.61359
27491,28.11498,29.52,29.51686,29.51359
27501,28.115,29.52,29.51686,29.51359
27511,28.11502,29.52,29.51686,29.51359
27521,28.11504,29.52,29.51686,29.51359
27531,28.11506,29.52,29.51686,29.51359
27541,28.11508,29.52,29.51686,29.51359
27551,28.1151,29.52,29.51686,29.51359
27561,28.11512,29.52,29.51686,29.51359
27571,28.11514,29.52,29.51686,29.51359
27581,28.11516,29.52,29.51686,29.51359
27591,28.11518,29.52,29.51686,29.51359
27601,28.1152,29.52,29.51686,29.51359
27611,28.11522,29.52,29.51686,29.51359
27621,28.11524,29.52,29.51686,29.51359
27631,28.11526,29.52,29.51686,29.51359
27641,28.11528,29.52,29.51686,29.51359
27651,28.1153,29.52,29.51686,29.51359
27661,28.11532,29.52,29.51686,29.51359
27671,28.11534,29.52,29.51686,29.51359
27681,28.11536,29.52,29.51686,29.51359
27691,28.11538,29.52,29.51686,29.51359
27701,28.1154,29.52,29.51686,29.51359
27711,28.11542,29.52,29.51686,29.51359
27721,28.11544,29.52,29.51686,29.51359
27731,28.11546,29.52,29.51686,29.51359
27741,28.11548,29.52,29.51686,29.51359
27751,28.1155,29.52,29.51686,29.51359
27761,28.11552,29.52,29.51686,29.51359
27771,28.11554,29.52,29.51686,29.51359
27781,28.11556,29.52,29.51686,29.51359
27791,28.11558,29.52,29.51686,29.51359
27801,28.1156,29.52,29.51686,29.51359
27811,28.11562,29.52,29.51686,29.51359
27821,28.11564,29.52,29.51686,29.51359
27831,28.11566,29.52,29.51686,29.51359
27841,28.11568,29.52,29.51686,29.51359
27851,28.1157,29.52,29.51686,29.51359
27861,28.11572,29.52,29.51686,29.51359
27871,28.11574,29.52,29.51686,29.51359
27881,28.11576,29.52,29.51686,29.51359
27891,28.11578,29.62,29.61686,29.61359
27901,28.1158,29.62,29.61686,29.61359
27911,28.11582,29.62,29.61686,29.61359
27921,28.11584,29.62,29.61686,29.61359
27931,28.11586,29.62,29.61686,29.61359
27941,28.11588,29.62,29.61686,29.61359
27951,28.1159,29.52,29.51686,29.51359
27961,28.11592,29.62,29.61686,29.61359
27971,28.11594,29.62,29.61686,29.61359
27981,28.11596,29.62,29.61686,29.61359
27991,28.11598,29.62,29.61686,29.61359
28001,28.116,29.62,29.61686,29.61359
28011,28.11602,29.62,29.61686,29.61359
28021,28.11604,29.62,29.61686,29.61359
28031,28.11606,29.52,29.51686,29.51359
28041,28.11608,29.52,29.51686,29.51359
28051,28.1161,29.52,29.51686,29.51359
28061,28.11612,29.52,29.51686,29.51359
28071,28.11614,29.52,29.51686,29.51359
28081,28.11616,29.52,29.51686,29.51359
28091,28.11618,29.52,29.51686,29.51359
28101,28.1162,29.52,29.51686,29.51359
28111,28.11622,29.52,29.51686,29.51359
28121,28.11624,29.52,29.51686,29.51359
28131,28.11626,29.52,29.51686,29.51359
28141,28.11628,29.52,29.51686,29.51359
28151,28.1163,29.52,29.51686,29.51359
28161,28.11632,29.42,29.41686,29.41359
28171,28.11634,29.52,29.51686,29.51359
28181,28.11636,29.52,29.51686,29.51359
28191,28.11638,29.52,29.51686,29.51359
28201,28.1164,29.42,29.41686,29.41359
28211,28.11642,29.42,29.41686,29.41359
28221,28.11644,29.42,29.41686,29.41359
28231,28.11646,29.52,29.51686,29.51359
28241,28.11648,29.42,29.41686,29.41359
28251,28.1165,29.42,29.41686,29.41359
28261,28.11652,29.42,29.41686,29.41359
28271,28.11654,29.42,29.41686,29.41359
28281,28.11656,29.42,29.41686,29.41359
28291,28.11658,29.52,29.51686,29.51359
28301,28.1166,29.52,29.51686,29.51359
28311,28.11662,29.52,29.51686,29.51359
28321,28.11664,29.52,29.51686,29.51359
28331,28.11666,29.42,29.41686,29.41359
28341,28.11668,29.42,29.41686,29.41359
28351,28.1167,29.42,29.41686,29.41359
28361,28.11672,29.42,29.41686,29.41359
28371,28.11674,29.42,29.41686,29.41359
28381,28.11676,29.42,29.41686,29.41359
28391,28.11678,29.42,29.41686,29.41359
28401,28.1168,29.42,29.41686,29.41359
28411,28.11682,29.42,29.41686,29.41359
28421,28.11684,29.42,29.41686,29.41359
28431,28.11686,29.42,29.41686,29.41359
28441,28.11688,29.42,29.41686,29.41359
28451,28.1169,29.42,29.41686,29.41359
28461,28.11692,29.42,29.41686,29.41359
28471,28.11694,29.42,29.41686,29.41359
28481,28.11696,29.42,29.41686,29.41359
28491,28.11698,29.31,29.30686,29.30359
28501,28.117,29.42,29.41686,29.41359
28511,28.11702,29.42,29.41686,29.41359
28521,28.11704,29.42,29.41686,29.41359
28531,28.11706,29.42,29.41686,29.41359
28541,28.11708,29.42,29.41686,29.41359
28551,28.1171,29.42,29.41686,29.41359
28561,28.11712,29.42,29.41686,29.41359
28571,28.11714,29.42,29.41686,29.41359
28581,28.11716,29.42,29.41686,29.41359
28591,28.11718,29.42,29.41686,29.41359
28601,28.1172,29.42,29.41686,29.41359
28611,28.11722,29.42,29.41686,29.41359
28621,28.11724,29.42,29.41686,29.41359
28631,28.11726,29.42,29.41686,29.41359
28641,28.11728,29.42,29.41686,29.41359
28651,28.1173,29.42,29.41686,29.41359
28661,28.11732,29.42,29.41686,29.41359
28671,28.11734,29.42,29.41686,29.41359
28681,28.11736,29.42,29.41686,29.41359
28691,28.11738,29.42,29.41686,29.41359
28701,28.1174,29.42,29.41686,29.41359
28711,28.11742,29.42,29.41686,29.41359
28721,28.11744,29.42,29.41686,29.41359
28731,28.11746,29.42,29.41686,29.41359
28741,28.11748,29.42,29.41686,29.41359
28751,28.1175,29.42,29.41686,29.41359
28761,28.11752,29.42,29.41686,29.41359
28771,28.11754,29.42,29.41686,29.41359
28781,28.11756,29.42,29.41686,29.41359
28791,28.11758,29.42,29.41686,29.41359
28801,28.1176,29.42,29.41686,29.41359
28811,28.11762,29.42,29.41686,29.41359
28821,28.11764,29.42,29.41686,29.41359
28831,28.11766,29.42,29.41686,29.41359
28841,28.11768,29.42,29.41686,29.41359
28851,28.1177,29.42,29.41686,29.41359
28861,28.11772,29.42,29.41686,29.41359
28871,28.11774,29.42,29.41686,29.41359
28881,28.11776,29.42,29.41686,29.41359
28891,28.11778,29.42,29.41686,29.41359
28901,28.1178,29.31,29.30686,29.30359
28911,28.11782,29.42,29.41686,29.41359
28921,28.11784,29.42,29.41686,29.41359
28931,28.11786,29.42,29.41686,29.41359
28941,28.11788,29.42,29.41686,29.41359
28951,28.1179,29.42,29.41686,29.41359
28961,28.11792,29.42,29.41686,29.41359
28971,28.11794,29.31,29.30686,29.30359
28981,28.11796,29.42,29.41686,29.41359
28991,28.11798,29.42,29.41686,29.41359
29001,28.118,29.42,29.41686,29.41359
29011,28.11802,29.31,29.30686,29.30359
29021,28.11804,29.31,29.30686,29.30359
29031,28.11806,29.31,29.30686,29.30359
29041,28.11808,29.31,29.30686,29.30359
29051,28.1181,29.31,29.30686,29.30359
29061,28.11812,29.31,29.30686,29.30359
29071,28.11814,29.31,29.30686,29.30359
29081,28.11816,29.31,29.30686,29.30359
29091,28.11818,29.42,29.41686,29.41359
29101,28.1182,29.42,29.41686,29.41359
29111,28.11822,29.42,29.41686,29.41359
29121,28.11824,29.31,29.30686,29.30359
29131,28.11826,29.42,29.41686,29.41359
29141,28.11828,29.31,29.30686,29.30359
29151,28.1183,29.31,29.30686,29.30359
29161,28.11832,29.42,29.41686,29.41359
29171,28.11834,29.31,29.30686,29.30359
29181,28.11836,29.31,29.30686,29.30359
29191,28.11838,29.31,29.30686,29.30359
29201,28.1184,29.42,29.41686,29.41359
29211,28.11842,29.42,29.41686,29.41359
29221,28.11844,29.42,29.41686,29.41359
29231,28.11846,29.42,29.41686,29.41359
29241,28.11848,29.42,29.41686,29.41359
29251,28.1185,29.42,29.41686,29.41359
29261,28.11852,29.42,29.41686,29.41359
29271,28.11854,29.42,29.41686,29.41359
29281,28.11856,29.31,29.30686,29.30359
29291,28.11858,29.42,29.41686,29.41359
29301,28.1186,29.42,29.41686,29.41359
29311,28.11862,29.42,29.41686,29.41359
29321,28.11864,29.42,29.41686,29.41359
29331,28.11866,29.31,29.30686,29.30359
29341,28.11868,29.31,29.30686,29.30359
29351,28.1187,29.31,29.30686,29.30359
29361,28.11872,29.31,29.30686,29.30359
29371,28.11874,29.31,29.30686,29.30359
29381,28.11876,29.31,29.30686,29.30359
29391,28.11878,29.31,29.30686,29.30359
29401,28.1188,29.31,29.30686,29.30359
29411,28.11882,29.31,29.30686,29.30359
29421,28.11884,29.31,29.30686,29.30359
29431,28.11886,29.31,29.30686,29.30359
29441,28.11888,29.31,29.30686,29.30359
29451,28.1189,29.31,29.30686,29.30359
29461,28.11892,29.31,29.30686,29.30359
29471,28.11894,29.31,29.30686,29.30359
29481,28.11896,29.31,29.30686,29.30359
29491,28.11898,29.31,29.30686,29.30359
29501,28.119,29.31,29.30686,29.30359
29511,28.11902,29.31,29.30686,29.30359
29521,28.11904,29.31,29.30686,29.30359
29531,28.11906,29.31,29.30686,29.30359
29541,28.11908,29.31,29.30686,29.30359
29551,28.1191,29.31,29.30686,29.30359
29561,28.11912,29.31,29.30686,29.30359
29571,28.11914,29.31,29.30686,29.30359
29581,28.11916,29.31,29.30686,29.30359
29591,28.11918,29.31,29.30686,29.30359
